,1. open,2. high,3. low,4. close,5. volume
2008-11-14,9.8,9.97,8.02,8.76,124000.0
2008-11-07,9.49,10.25,9.2,9.63,83400.0
2008-10-31,9.58,9.9499,8.51,9.2,94300.0
2008-10-24,10.67,10.77,8.5,9.13,156100.0
2008-10-17,11.08,12.25,8.64,10.43,270600.0
2008-10-10,8.93,11.65,8.01,10.8,247100.0
2008-10-03,8.94,8.99,7.76,8.64,147900.0
2008-09-26,8.23,9.05,7.95,8.21,218900.0
2008-09-19,7.08,8.45,6.5,8.23,226200.0
2008-09-12,6.92,7.35,6.6,7.2,105300.0
2008-09-05,6.95,7.5,6.75,6.992,97200.0
2008-08-29,7.33,7.33,6.5,6.8799,48100.0
2008-08-22,7.1899,7.31,6.5,6.86,27100.0
2008-08-15,6.85,7.94,6.82,7.27,84600.0
2008-08-08,7.25,7.54,6.82,6.9,23400.0
2008-08-01,7.0,7.68,6.5,7.4,56700.0
2008-07-25,7.3,7.3,6.555,7.0101,56800.0
2008-07-18,7.11,7.4,6.42,7.4,70100.0
2008-07-11,7.71,7.77,6.8,6.99,93500.0
2008-07-03,8.0,8.2899,7.0,7.69,79800.0
2008-06-27,9.17,9.1999,7.8,7.8,259600.0
2008-06-20,7.33,9.21,7.33,9.03,58000.0
2008-06-13,8.79,8.955,7.27,7.27,87700.0
2008-06-06,9.74,9.75,8.6,8.66,122700.0
2008-05-30,6.23,9.95,6.0,9.89,151800.0
2008-05-23,5.77,7.65,5.22,6.26,125300.0
2008-05-16,5.55,6.0494,5.45,5.836,30600.0
2008-05-09,6.4,6.43,5.52,5.548,90000.0
2008-05-02,7.27,7.6,6.41,6.49,104800.0
2008-04-25,7.4,7.87,7.27,7.27,115200.0
2008-04-18,9.5,9.77,7.27,7.5,327200.0
2008-04-11,9.5,10.12,9.0,9.41,213400.0
2008-04-04,9.5,10.38,9.03,9.59,221100.0
2008-03-28,9.92,10.625,8.35,9.5,409600.0
2008-03-20,10.01,10.02,7.04,9.5,519400.0
